Date,BDI_Close_mean,BDI_Close_median,BDI_Close_min,BDI_Close_max,BDI_Close_range,BDI_Close_std,BDI_Close_variance,BDI_Close_first,BDI_Close_last,BDI_Close_pct_change,BDI_Close_count,BDI_High_mean,BDI_High_median,BDI_High_min,BDI_High_max,BDI_High_range,BDI_High_std,BDI_High_variance,BDI_High_first,BDI_High_last,BDI_High_pct_change,BDI_High_count,BDI_Low_mean,BDI_Low_median,BDI_Low_min,BDI_Low_max,BDI_Low_range,BDI_Low_std,BDI_Low_variance,BDI_Low_first,BDI_Low_last,BDI_Low_pct_change,BDI_Low_count
2000-01-01,1357.0400000000002,1357.2,1280.0,1406.0,37.2,13.992714233758786,212.67600000000002,1320.0,1280.0,-0.00481227757551623,24,1357.0400000000002,1357.2,1280.0,1406.0,37.2,13.992714233758786,212.67600000000002,1320.0,1280.0,-0.00481227757551623,24,1357.0400000000002,1357.2,1280.0,1406.0,37.2,13.992714233758786,212.67600000000002,1320.0,1280.0,-0.00481227757551623,24
2000-02-01,1438.25,1437.5,1276.0,1578.0,65.0,23.524330293678087,590.26,1276.0,1578.0,0.04686195407093681,20,1438.25,1437.5,1276.0,1578.0,65.0,23.524330293678087,590.26,1276.0,1578.0,0.04686195407093681,20,1438.25,1437.5,1276.0,1578.0,65.0,23.524330293678087,590.26,1276.0,1578.0,0.04686195407093681,20
2000-03-01,1629.5000000000002,1629.0,1588.0,1660.0,31.0,11.474918413387812,172.92,1588.0,1660.0,0.010256713687651707,20,1629.5000000000002,1629.0,1588.0,1660.0,31.0,11.474918413387812,172.92,1588.0,1660.0,0.010256713687651707,20,1629.5000000000002,1629.0,1588.0,1660.0,31.0,11.474918413387812,172.92,1588.0,1660.0,0.010256713687651707,20
2000-04-01,1665.875,1666.25,1628.0,1686.0,14.75,5.528651035269411,33.80625,1669.0,1628.0,-0.00436330887958519,17,1665.875,1666.25,1628.0,1686.0,14.75,5.528651035269411,33.80625,1669.0,1628.0,-0.00436330887958519,17,1665.875,1666.25,1628.0,1686.0,14.75,5.528651035269411,33.80625,1669.0,1628.0,-0.00436330887958519,17
2000-05-01,1597.9199999999998,1597.1,1562.0,1622.0,12.8,4.829191928816607,33.485,1622.0,1562.0,-0.0057314852585701945,22,1597.9199999999998,1597.1,1562.0,1622.0,12.8,4.829191928816607,33.485,1622.0,1562.0,-0.0057314852585701945,22,1597.9199999999998,1597.1,1562.0,1622.0,12.8,4.829191928816607,33.485,1622.0,1562.0,-0.0057314852585701945,22
2000-06-01,1591.3,1591.0,1559.0,1626.0,16.75,6.282287867845688,54.660000000000004,1561.0,1616.0,0.0071609195162142605,20,1591.3,1591.0,1559.0,1626.0,16.75,6.282287867845688,54.660000000000004,1561.0,1616.0,0.0071609195162142605,20,1591.3,1591.0,1559.0,1626.0,16.75,6.282287867845688,54.660000000000004,1561.0,1616.0,0.0071609195162142605,20
2000-07-01,1622.69,1622.3,1600.0,1648.0,9.6,3.529268270674354,14.729500000000002,1613.0,1648.0,0.002720443299336038,24,1622.69,1622.3,1600.0,1648.0,9.6,3.529268270674354,14.729500000000002,1613.0,1648.0,0.002720443299336038,24,1622.69,1622.3,1600.0,1648.0,9.6,3.529268270674354,14.729500000000002,1613.0,1648.0,0.002720443299336038,24
2000-08-01,1639.3875,1637.875,1627.0,1661.0,12.5,4.6347724455855195,24.721875,1651.0,1661.0,0.001695144867973446,19,1639.3875,1637.875,1627.0,1661.0,12.5,4.6347724455855195,24.721875,1651.0,1661.0,0.001695144867973446,19,1639.3875,1637.875,1627.0,1661.0,12.5,4.6347724455855195,24.721875,1651.0,1661.0,0.001695144867973446,19
2000-09-01,1714.0499999999997,1713.75,1666.0,1740.0,16.25,6.00544700907032,50.0,1666.0,1739.0,0.009031997797525372,20,1714.0499999999997,1713.75,1666.0,1740.0,16.25,6.00544700907032,50.0,1666.0,1739.0,0.009031997797525372,20,1714.0499999999997,1713.75,1666.0,1740.0,16.25,6.00544700907032,50.0,1666.0,1739.0,0.009031997797525372,20
2000-10-01,1737.48,1737.4,1718.0,1762.0,10.0,3.6276235934249472,17.104000000000003,1735.0,1762.0,0.0021909446501423317,25,1737.48,1737.4,1718.0,1762.0,10.0,3.6276235934249472,17.104000000000003,1735.0,1762.0,0.0021909446501423317,25,1737.48,1737.4,1718.0,1762.0,10.0,3.6276235934249472,17.104000000000003,1735.0,1762.0,0.0021909446501423317,25
2000-11-01,1713.65,1713.25,1664.0,1761.0,21.5,7.6618652121697055,64.18,1761.0,1664.0,-0.012479209165689916,20,1713.65,1713.25,1664.0,1761.0,21.5,7.6618652121697055,64.18,1761.0,1664.0,-0.012479209165689916,20,1713.65,1713.25,1664.0,1761.0,21.5,7.6618652121697055,64.18,1761.0,1664.0,-0.012479209165689916,20
2000-12-01,1605.6,1604.25,1581.0,1657.0,21.25,7.633623769544149,82.34666666666668,1657.0,1599.0,-0.008334786248100875,18,1605.6,1604.25,1581.0,1657.0,21.25,7.633623769544149,82.34666666666668,1657.0,1599.0,-0.008334786248100875,18,1605.6,1604.25,1581.0,1657.0,21.25,7.633623769544149,82.34666666666668,1657.0,1599.0,-0.008334786248100875,18
2001-01-01,1561.08,1561.2,1488.0,1599.0,20.0,7.378276082872094,69.652,1599.0,1488.0,-0.01260262252115186,24,1561.08,1561.2,1488.0,1599.0,20.0,7.378276082872094,69.652,1599.0,1488.0,-0.01260262252115186,24,1561.08,1561.2,1488.0,1599.0,20.0,7.378276082872094,69.652,1599.0,1488.0,-0.01260262252115186,24
2001-02-01,1483.85,1483.0,1445.0,1538.0,26.0,9.645242971069955,107.06,1480.0,1537.0,0.006973078679790131,20,1483.85,1483.0,1445.0,1538.0,26.0,9.645242971069955,107.06,1480.0,1537.0,0.006973078679790131,20,1483.85,1483.0,1445.0,1538.0,26.0,9.645242971069955,107.06,1480.0,1537.0,0.006973078679790131,20
2001-03-01,1498.0,1498.25,1438.0,1537.0,28.5,10.265024013684604,160.68,1537.0,1438.0,-0.015034302640984872,20,1498.0,1498.25,1438.0,1537.0,28.5,10.265024013684604,160.68,1537.0,1438.0,-0.015034302640984872,20,1498.0,1498.25,1438.0,1537.0,28.5,10.265024013684604,160.68,1537.0,1438.0,-0.015034302640984872,20
2001-04-01,1441.7900000000002,1440.9,1423.0,1463.0,8.4,3.184301195587991,20.113500000000002,1430.0,1456.0,0.0026716807405564166,23,1441.7900000000002,1440.9,1423.0,1463.0,8.4,3.184301195587991,20.113500000000002,1430.0,1456.0,0.0026716807405564166,23,1441.7900000000002,1440.9,1423.0,1463.0,8.4,3.184301195587991,20.113500000000002,1430.0,1456.0,0.0026716807405564166,23
2001-05-01,1442.175,1442.25,1382.0,1481.0,25.0,9.32424019451947,92.53375,1460.0,1382.0,-0.011108729830943641,18,1442.175,1442.25,1382.0,1481.0,25.0,9.32424019451947,92.53375,1460.0,1382.0,-0.011108729830943641,18,1442.175,1442.25,1382.0,1481.0,25.0,9.32424019451947,92.53375,1460.0,1382.0,-0.011108729830943641,18
2001-06-01,1377.25,1377.25,1355.0,1394.0,13.75,5.161867152722938,34.46000000000001,1372.0,1386.0,0.0015230639056334294,20,1377.25,1377.25,1355.0,1394.0,13.75,5.161867152722938,34.46000000000001,1372.0,1386.0,0.0015230639056334294,20,1377.25,1377.25,1355.0,1394.0,13.75,5.161867152722938,34.46000000000001,1372.0,1386.0,0.0015230639056334294,20
2001-07-01,1198.0400000000002,1198.0,1021.0,1380.0,59.6,21.593541522571943,489.264,1380.0,1021.0,-0.048698568558885554,25,1198.0400000000002,1198.0,1021.0,1380.0,59.6,21.593541522571943,489.264,1380.0,1021.0,-0.048698568558885554,25,1198.0400000000002,1198.0,1021.0,1380.0,59.6,21.593541522571943,489.264,1380.0,1021.0,-0.048698568558885554,25
2001-08-01,970.975,972.25,927.0,1014.0,23.25,8.393856846541949,77.0275,1014.0,927.0,-0.019046685582228398,19,970.975,972.25,927.0,1014.0,23.25,8.393856846541949,77.0275,1014.0,927.0,-0.019046685582228398,19,970.975,972.25,927.0,1014.0,23.25,8.393856846541949,77.0275,1014.0,927.0,-0.019046685582228398,19
2001-09-01,945.2,947.75,898.0,995.0,35.0,12.843105939497768,178.6,918.0,952.0,0.00473297282454448,20,945.2,947.75,898.0,995.0,35.0,12.843105939497768,178.6,918.0,952.0,0.00473297282454448,20,945.2,947.75,898.0,995.0,35.0,12.843105939497768,178.6,918.0,952.0,0.00473297282454448,20
2001-10-01,894.32,893.8,850.0,939.0,21.4,7.694077011206555,76.464,939.0,850.0,-0.017524161531359612,25,894.32,893.8,850.0,939.0,21.4,7.694077011206555,76.464,939.0,850.0,-0.017524161531359612,25,894.32,893.8,850.0,939.0,21.4,7.694077011206555,76.464,939.0,850.0,-0.017524161531359612,25
2001-11-01,855.6,855.75,843.0,868.0,4.5,1.6889677372867593,2.9600000000000004,847.0,868.0,0.0037958936171596704,20,855.6,855.75,843.0,868.0,4.5,1.6889677372867593,2.9600000000000004,847.0,868.0,0.0037958936171596704,20,855.6,855.75,843.0,868.0,4.5,1.6889677372867593,2.9600000000000004,847.0,868.0,0.0037958936171596704,20
2001-12-01,874.3399999999999,874.3,865.0,896.0,6.2,2.4911698942324274,8.983333333333333,868.0,896.0,0.004559450725259314,20,874.3399999999999,874.3,865.0,896.0,6.2,2.4911698942324274,8.983333333333333,868.0,896.0,0.004559450725259314,20,874.3399999999999,874.3,865.0,896.0,6.2,2.4911698942324274,8.983333333333333,868.0,896.0,0.004559450725259314,20
2002-01-01,936.5,936.0,906.0,969.0,25.75,9.39971575177595,111.89999999999999,906.0,908.0,0.0020998096401947755,20,936.5,936.0,906.0,969.0,25.75,9.39971575177595,111.89999999999999,906.0,908.0,0.0020998096401947755,20,936.5,936.0,906.0,969.0,25.75,9.39971575177595,111.89999999999999,906.0,908.0,0.0020998096401947755,20
2002-02-01,965.8,964.5,909.0,1033.0,25.5,9.140074667235599,105.1,909.0,1033.0,0.026752140003848807,20,965.8,964.5,909.0,1033.0,25.5,9.140074667235599,105.1,909.0,1033.0,0.026752140003848807,20,965.8,964.5,909.0,1033.0,25.5,9.140074667235599,105.1,909.0,1033.0,0.026752140003848807,20
2002-03-01,1067.275,1067.25,1035.0,1086.0,12.0,4.334261691569042,21.8675,1035.0,1082.0,0.009529066613832632,19,1067.275,1067.25,1035.0,1086.0,12.0,4.334261691569042,21.8675,1035.0,1082.0,0.009529066613832632,19,1067.275,1067.25,1035.0,1086.0,12.0,4.334261691569042,21.8675,1035.0,1082.0,0.009529066613832632,19
2002-04-01,1070.4699999999998,1071.1,1016.0,1104.0,18.2,6.720908465337071,54.4375,1081.0,1016.0,-0.00918389936900536,24,1070.4699999999998,1071.1,1016.0,1104.0,18.2,6.720908465337071,54.4375,1081.0,1016.0,-0.00918389936900536,24,1070.4699999999998,1071.1,1016.0,1104.0,18.2,6.720908465337071,54.4375,1081.0,1016.0,-0.00918389936900536,24
2002-05-01,1035.0375,1035.125,1018.0,1046.0,10.0,3.793624491086295,20.031875000000003,1018.0,1042.0,0.005162222289461115,19,1035.0375,1035.125,1018.0,1046.0,10.0,3.793624491086295,20.031875000000003,1018.0,1042.0,0.005162222289461115,19,1035.0375,1035.125,1018.0,1046.0,10.0,3.793624491086295,20.031875000000003,1018.0,1042.0,0.005162222289461115,19
2002-06-01,997.1166666666666,996.5,978.0,1027.0,16.5,6.332369458599498,44.94222222222223,1027.0,1005.0,-0.004525050247278117,18,997.1166666666666,996.5,978.0,1027.0,16.5,6.332369458599498,44.94222222222223,1027.0,1005.0,-0.004525050247278117,18,997.1166666666666,996.5,978.0,1027.0,16.5,6.332369458599498,44.94222222222223,1027.0,1005.0,-0.004525050247278117,18
2002-07-01,987.1200000000001,986.8,962.0,1007.0,9.6,3.668317318724734,20.768,1005.0,971.0,-0.006006197018055865,25,987.1200000000001,986.8,962.0,1007.0,9.6,3.668317318724734,20.768,1005.0,971.0,-0.006006197018055865,25,987.1200000000001,986.8,962.0,1007.0,9.6,3.668317318724734,20.768,1005.0,971.0,-0.006006197018055865,25
2002-08-01,1006.2625,1005.0,971.0,1036.0,13.5,5.153116105657072,29.671875,971.0,1036.0,0.01356310174351328,19,1006.2625,1005.0,971.0,1036.0,13.5,5.153116105657072,29.671875,971.0,1036.0,0.01356310174351328,19,1006.2625,1005.0,971.0,1036.0,13.5,5.153116105657072,29.671875,971.0,1036.0,0.01356310174351328,19
2002-09-01,1211.12,1209.6,1039.0,1371.0,57.4,20.76306257233565,566.6719999999999,1039.0,1354.0,0.04493865479467574,25,1211.12,1209.6,1039.0,1371.0,57.4,20.76306257233565,566.6719999999999,1039.0,1354.0,0.04493865479467574,25,1211.12,1209.6,1039.0,1371.0,57.4,20.76306257233565,566.6719999999999,1039.0,1354.0,0.04493865479467574,25
2002-10-01,1369.2,1368.0,1334.0,1428.0,22.5,7.973126885972251,74.46000000000001,1351.0,1428.0,0.012367540997948739,20,1369.2,1368.0,1334.0,1428.0,22.5,7.973126885972251,74.46000000000001,1351.0,1428.0,0.012367540997948739,20,1369.2,1368.0,1334.0,1428.0,22.5,7.973126885972251,74.46000000000001,1351.0,1428.0,0.012367540997948739,20
2002-11-01,1462.0499999999997,1462.0,1430.0,1560.0,31.0,11.32055218276719,288.3399999999999,1430.0,1560.0,0.02087908417026217,20,1462.0499999999997,1462.0,1430.0,1560.0,31.0,11.32055218276719,288.3399999999999,1430.0,1560.0,0.02087908417026217,20,1462.0499999999997,1462.0,1430.0,1560.0,31.0,11.32055218276719,288.3399999999999,1430.0,1560.0,0.02087908417026217,20
2002-12-01,1689.1599999999999,1689.6,1573.0,1739.0,27.6,9.928610891735506,168.34,1573.0,1739.0,0.016708906372465387,19,1689.1599999999999,1689.6,1573.0,1739.0,27.6,9.928610891735506,168.34,1573.0,1739.0,0.016708906372465387,19,1689.1599999999999,1689.6,1573.0,1739.0,27.6,9.928610891735506,168.34,1573.0,1739.0,0.016708906372465387,19
2003-01-01,1689.3999999999999,1689.5,1530.0,1761.0,54.5,20.266700595555733,526.92,1742.0,1530.0,-0.02688979688856062,20,1689.3999999999999,1689.5,1530.0,1761.0,54.5,20.266700595555733,526.92,1742.0,1530.0,-0.02688979688856062,20,1689.3999999999999,1689.5,1530.0,1761.0,54.5,20.266700595555733,526.92,1742.0,1530.0,-0.02688979688856062,20
2003-02-01,1673.7,1673.25,1530.0,1768.0,49.75,17.885441850541838,404.8999999999999,1530.0,1764.0,0.02974082033495306,20,1673.7,1673.25,1530.0,1768.0,49.75,17.885441850541838,404.8999999999999,1530.0,1764.0,0.02974082033495306,20,1673.7,1673.25,1530.0,1768.0,49.75,17.885441850541838,404.8999999999999,1530.0,1764.0,0.02974082033495306,20
2003-03-01,1868.8399999999997,1867.6,1748.0,1997.0,45.6,16.582841579783906,388.28799999999995,1762.0,1997.0,0.021254113481318913,25,1868.8399999999997,1867.6,1748.0,1997.0,45.6,16.582841579783906,388.28799999999995,1762.0,1997.0,0.021254113481318913,25,1868.8399999999997,1867.6,1748.0,1997.0,45.6,16.582841579783906,388.28799999999995,1762.0,1997.0,0.021254113481318913,25
2003-04-01,2094.5249999999996,2093.875,2011.0,2152.0,29.0,10.418125362229793,147.49374999999998,2011.0,2152.0,0.01409775229617076,18,2094.5249999999996,2093.875,2011.0,2152.0,29.0,10.418125362229793,147.49374999999998,2011.0,2152.0,0.01409775229617076,18,2094.5249999999996,2093.875,2011.0,2152.0,29.0,10.418125362229793,147.49374999999998,2011.0,2152.0,0.01409775229617076,18
2003-05-01,2233.925,2233.875,2127.0,2337.0,74.5,27.607457418093908,796.6375,2160.0,2127.0,-0.0008803738196547957,18,2233.925,2233.875,2127.0,2337.0,74.5,27.607457418093908,796.6375,2160.0,2127.0,-0.0008803738196547957,18,2233.925,2233.875,2127.0,2337.0,74.5,27.607457418093908,796.6375,2160.0,2127.0,-0.0008803738196547957,18
2003-06-01,2134.88,2134.0,2116.0,2154.0,14.4,5.077254155145626,29.168,2116.0,2137.0,0.0028389225893947954,25,2134.88,2134.0,2116.0,2154.0,14.4,5.077254155145626,29.168,2116.0,2137.0,0.0028389225893947954,25,2134.88,2134.0,2116.0,2154.0,14.4,5.077254155145626,29.168,2116.0,2137.0,0.0028389225893947954,25
2003-07-01,2203.6000000000004,2200.25,2143.0,2240.0,33.25,12.10267250973107,225.22,2143.0,2176.0,0.003325294182831568,20,2203.6000000000004,2200.25,2143.0,2240.0,33.25,12.10267250973107,225.22,2143.0,2176.0,0.003325294182831568,20,2203.6000000000004,2200.25,2143.0,2240.0,33.25,12.10267250973107,225.22,2143.0,2176.0,0.003325294182831568,20
2003-08-01,2291.125,2291.25,2181.0,2343.0,53.0,19.565916344380128,514.9825,2181.0,2265.0,0.010468823913381671,19,2291.125,2291.25,2181.0,2343.0,53.0,19.565916344380128,514.9825,2181.0,2265.0,0.010468823913381671,19,2291.125,2291.25,2181.0,2343.0,53.0,19.565916344380128,514.9825,2181.0,2265.0,0.010468823913381671,19
2003-09-01,2557.52,2553.0,2262.0,3372.0,194.2,69.78839595940102,8983.856,2262.0,3372.0,0.07347783988589736,25,2557.52,2553.0,2262.0,3372.0,194.2,69.78839595940102,8983.856,2262.0,3372.0,0.07347783988589736,25,2557.52,2553.0,2262.0,3372.0,194.2,69.78839595940102,8983.856,2262.0,3372.0,0.07347783988589736,25
2003-10-01,4299.2,4298.0,3529.0,4560.0,218.25,79.46419232926591,15260.299999999997,3529.0,4555.0,0.05872283190096051,20,4299.2,4298.0,3529.0,4560.0,218.25,79.46419232926591,15260.299999999997,3529.0,4555.0,0.05872283190096051,20,4299.2,4298.0,3529.0,4560.0,218.25,79.46419232926591,15260.299999999997,3529.0,4555.0,0.05872283190096051,20
2003-11-01,4250.4,4253.0,4026.0,4558.0,197.0,72.95324301423935,5692.98,4558.0,4417.0,-0.00576586857575302,20,4250.4,4253.0,4026.0,4558.0,197.0,72.95324301423935,5692.98,4558.0,4417.0,-0.00576586857575302,20,4250.4,4253.0,4026.0,4558.0,197.0,72.95324301423935,5692.98,4558.0,4417.0,-0.00576586857575302,20
2003-12-01,4651.133333333333,4650.2,4442.0,4765.0,54.4,19.917706802260565,596.4764444444444,4442.0,4761.0,0.011953458492583793,19,4651.133333333333,4650.2,4442.0,4765.0,54.4,19.917706802260565,596.4764444444444,4442.0,4761.0,0.011953458492583793,19,4651.133333333333,4650.2,4442.0,4765.0,54.4,19.917706802260565,596.4764444444444,4442.0,4761.0,0.011953458492583793,19
2004-01-01,5252.900000000001,5237.0,4757.0,5551.0,255.75,96.09968556906725,9439.080000000002,4757.0,5551.0,0.030704175720739843,20,5252.900000000001,5237.0,4757.0,5551.0,255.75,96.09968556906725,9439.080000000002,4757.0,5551.0,0.030704175720739843,20,5252.900000000001,5237.0,4757.0,5551.0,255.75,96.09968556906725,9439.080000000002,4757.0,5551.0,0.030704175720739843,20
2004-02-01,5450.049999999999,5447.0,5242.0,5681.0,228.75,85.54490334994888,8458.5,5618.0,5263.0,-0.013767683323148174,20,5450.049999999999,5447.0,5242.0,5681.0,228.75,85.54490334994888,8458.5,5618.0,5263.0,-0.013767683323148174,20,5450.049999999999,5447.0,5242.0,5681.0,228.75,85.54490334994888,8458.5,5618.0,5263.0,-0.013767683323148174,20
2004-03-01,5099.84,5095.8,4716.0,5384.0,148.2,55.18234892642249,3612.3520000000003,5205.0,4716.0,-0.017643907282224324,25,5099.84,5095.8,4716.0,5384.0,148.2,55.18234892642249,3612.3520000000003,5205.0,4716.0,-0.017643907282224324,25,5099.84,5095.8,4716.0,5384.0,148.2,55.18234892642249,3612.3520000000003,5205.0,4716.0,-0.017643907282224324,25
2004-04-01,4476.0375,4469.5,3982.0,4675.0,183.0,70.22470764487946,7400.506875,4675.0,3982.0,-0.03412106811117444,18,4476.0375,4469.5,3982.0,4675.0,183.0,70.22470764487946,7400.506875,4675.0,3982.0,-0.03412106811117444,18,4476.0375,4469.5,3982.0,4675.0,183.0,70.22470764487946,7400.506875,4675.0,3982.0,-0.03412106811117444,18
2004-05-01,3538.0800000000004,3539.1,3185.0,3933.0,131.0,48.986108823380356,3678.0480000000002,3933.0,3185.0,-0.03509521137144268,23,3538.0800000000004,3539.1,3185.0,3933.0,131.0,48.986108823380356,3678.0480000000002,3933.0,3185.0,-0.03509521137144268,23,3538.0800000000004,3539.1,3185.0,3933.0,131.0,48.986108823380356,3678.0480000000002,3933.0,3185.0,-0.03509521137144268,23
2004-06-01,2859.25,2851.75,2622.0,3207.0,236.0,85.12119938620725,8595.2,3134.0,3207.0,0.009694153075192415,20,2859.25,2851.75,2622.0,3207.0,236.0,85.12119938620725,8595.2,3134.0,3207.0,0.009694153075192415,20,2859.25,2851.75,2622.0,3207.0,236.0,85.12119938620725,8595.2,3134.0,3207.0,0.009694153075192415,20
2004-07-01,3840.1499999999996,3822.0,3287.0,4086.0,273.75,99.25536157691745,14969.640000000001,3287.0,4048.0,0.050426031913724904,20,3840.1499999999996,3822.0,3287.0,4086.0,273.75,99.25536157691745,14969.640000000001,3287.0,4048.0,0.050426031913724904,20,3840.1499999999996,3822.0,3287.0,4086.0,273.75,99.25536157691745,14969.640000000001,3287.0,4048.0,0.050426031913724904,20
2004-08-01,4156.37,4158.9,4040.0,4233.0,74.4,27.36388546761063,1046.6815000000001,4100.0,4040.0,-0.0006818417273820182,24,4156.37,4158.9,4040.0,4233.0,74.4,27.36388546761063,1046.6815000000001,4100.0,4040.0,-0.0006818417273820182,24,4156.37,4158.9,4040.0,4233.0,74.4,27.36388546761063,1046.6815000000001,4100.0,4040.0,-0.0006818417273820182,24
